Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
1.26400	1.00000	0.06385	0.14295	0.36304	0.99534	2.42611
1.26800	1.00000	0.05368	0.14351	0.36425	0.99585	2.37946
1.27200	1.00000	0.04348	0.14399	0.36528	0.99587	2.33280
1.27600	1.00000	0.03327	0.14438	0.36613	0.99544	2.28614
1.28000	1.00000	0.02305	0.14470	0.36682	0.99457	2.23949
1.28400	1.00000	0.01283	0.14493	0.36736	0.99328	2.19283
1.28800	1.00000	0.00262	0.14509	0.36774	0.99160	2.14618
1.29200	1.00000	-0.00758	0.14517	0.36798	0.98953	2.09952
1.29600	1.00000	-0.01776	0.14518	0.36807	0.98709	2.05286
1.30000	1.00000	-0.02791	0.14512	0.36803	0.98428	2.00621
1.30400	1.00000	-0.03804	0.14498	0.36785	0.98112	1.95955
1.30800	1.00000	-0.04813	0.14477	0.36754	0.97761	1.91290
1.31200	1.00000	-0.05818	0.14450	0.36711	0.97377	1.86624
1.31600	1.00000	-0.06819	0.14416	0.36655	0.96960	1.81958
1.32000	1.00000	-0.07815	0.14375	0.36587	0.96511	1.77293
1.32400	1.00000	-0.08806	0.14327	0.36507	0.96029	1.72627
1.32800	1.00000	-0.09791	0.14273	0.36415	0.95517	1.67962
1.33200	1.00000	-0.10770	0.14212	0.36311	0.94974	1.63296
1.33600	1.00000	-0.11742	0.14146	0.36196	0.94401	1.58630
1.34000	1.00000	-0.12707	0.14072	0.36070	0.93799	1.53965
1.34400	1.00000	-0.13665	0.13993	0.35932	0.93167	1.49299
1.34800	1.00000	-0.14615	0.13908	0.35784	0.92507	1.44634
1.35200	1.00000	-0.15557	0.13817	0.35625	0.91818	1.39968
1.35600	1.00000	-0.16491	0.13720	0.35455	0.91101	1.35302
1.36000	1.00000	-0.17417	0.13617	0.35275	0.90356	1.30637
1.36400	1.00000	-0.18333	0.13508	0.35084	0.89584	1.25971
1.36800	1.00000	-0.19241	0.13394	0.34884	0.88786	1.21306
1.37200	1.00000	-0.20139	0.13274	0.34673	0.87960	1.16640
1.37600	1.00000	-0.21027	0.13149	0.34451	0.87108	1.11974
