Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
5.74000	2.37000	0.83483	12.81443	22.38631	17.81028	1.30637
5.74400	2.37200	0.83623	12.86533	22.42319	17.78324	1.25971
5.74800	2.37400	0.83762	12.91626	22.45990	17.75598	1.21306
5.75200	2.37600	0.83901	12.96722	22.49643	17.72850	1.16640
5.75600	2.37800	0.84041	13.01821	22.53278	17.70080	1.11974
5.76000	2.38000	0.84180	13.06921	22.56895	17.67289	1.07309
5.76400	2.38200	0.84319	13.12025	22.60493	17.64475	1.02643
5.76800	2.38400	0.84459	13.17130	22.64073	17.61639	0.97978
5.77200	2.38600	0.84598	13.22238	22.67635	17.58781	0.93312
5.77600	2.38800	0.84737	13.27349	22.71178	17.55902	0.88646
5.78000	2.39000	0.84877	13.32461	22.74702	17.53000	0.83981
5.78400	2.39200	0.85016	13.37576	22.78208	17.50077	0.79315
5.78800	2.39400	0.85155	13.42692	22.81696	17.47131	0.74650
5.79200	2.39600	0.85295	13.47811	22.85164	17.44164	0.69984
5.79600	2.39800	0.85434	13.52931	22.88614	17.41175	0.65318
5.80000	2.40000	0.85573	13.58054	22.92044	17.38164	0.60653
5.80400	2.40200	0.85713	13.63178	22.95456	17.35131	0.55987
5.80800	2.40400	0.85852	13.68303	22.98848	17.32076	0.51322
5.81200	2.40600	0.85991	13.73431	23.02222	17.28999	0.46656
5.81600	2.40800	0.86131	13.78560	23.05576	17.25901	0.41990
5.82000	2.41000	0.86270	13.83690	23.08910	17.22781	0.37325
5.82400	2.41200	0.86409	13.88822	23.12226	17.19638	0.32659
5.82800	2.41400	0.86549	13.93956	23.15522	17.16474	0.27994
5.83200	2.41600	0.86688	13.99090	23.18798	17.13289	0.23328
5.83600	2.41800	0.86827	14.04226	23.22054	17.10081	0.18662
5.84000	2.42000	0.86967	14.09363	23.25291	17.06852	0.13997
5.84400	2.42200	0.87106	14.14501	23.28509	17.03600	0.09331
5.84800	2.42400	0.87245	14.19640	23.31706	17.00327	0.04666
5.85200	2.42600	0.87385	14.24780	23.34883	16.97033	-0.00000
5.85600	2.42800	0.87524	14.29921	23.38041	16.93716	-0.04666
5.86000	2.43000	0.87663	14.35063	23.41178	16.90378	-0.09331
5.86400	2.43200	0.87803	14.40205	23.44295	16.87018	-0.13997
5.86800	2.43400	0.87942	14.45348	23.47392	16.83636	-0.18662
5.87200	2.43600	0.88082	14.50491	23.50469	16.80233	-0.23328
5.87600	2.43800	0.88221	14.55636	23.53525	16.76807	-0.27994
5.88000	2.44000	0.88360	14.60780	23.56560	16.73360	-0.32659
5.88400	2.44200	0.88500	14.65925	23.59576	16.69892	-0.37325
5.88800	2.44400	0.88639	14.71070	23.62570	16.66401	-0.41990
