Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
5.86000	-0.41067	-0.52573	26.12838	27.32307	7.36255	-9.05126
5.86400	-0.40702	-0.52852	26.16707	27.30119	7.28694	-9.09792
5.86800	-0.40336	-0.53131	26.20560	27.27897	7.21112	-9.14458
5.87200	-0.39970	-0.53408	26.24395	27.25640	7.13511	-9.19123
5.87600	-0.39603	-0.53684	26.28213	27.23349	7.05889	-9.23789
5.88000	-0.39235	-0.53960	26.32014	27.21024	6.98247	-9.28454
5.88400	-0.38867	-0.54234	26.35797	27.18664	6.90585	-9.33120
5.88800	-0.38498	-0.54508	26.39563	27.16270	6.82903	-9.37786
5.89200	-0.38128	-0.54781	26.43311	27.13841	6.75201	-9.42451
5.89600	-0.37758	-0.55053	26.47042	27.11377	6.67479	-9.47117
5.90000	-0.37388	-0.55324	26.50754	27.08879	6.59736	-9.51782
5.90400	-0.37016	-0.55595	26.54449	27.06345	6.51973	-9.56448
5.90800	-0.36644	-0.55864	26.58125	27.03777	6.44191	-9.61114
5.91200	-0.36272	-0.56133	26.61783	27.01174	6.36388	-9.65779
5.91600	-0.35899	-0.56400	26.65424	26.98536	6.28565	-9.70445
5.92000	-0.35525	-0.56667	26.69045	26.95863	6.20722	-9.75110
5.92400	-0.35151	-0.56933	26.72649	26.93155	6.12859	-9.79776
5.92800	-0.34776	-0.57198	26.76233	26.90411	6.04976	-9.84442
5.93200	-0.34401	-0.57461	26.79800	26.87633	5.97072	-9.89107
5.93600	-0.34025	-0.57725	26.83347	26.84819	5.89149	-9.93773
5.94000	-0.33649	-0.57987	26.86876	26.81970	5.81206	-9.98438
5.94400	-0.33272	-0.58248	26.90385	26.79085	5.73242	-10.03104
5.94800	-0.32894	-0.58508	26.93876	26.76165	5.65259	-10.07770
5.95200	-0.32516	-0.58767	26.97347	26.73209	5.57255	-10.12435
5.95600	-0.32138	-0.59026	27.00799	26.70218	5.49232	-10.17101
5.96000	-0.31759	-0.59283	27.04232	26.67191	5.41189	-10.21766
5.96400	-0.31379	-0.59540	27.07646	26.64128	5.33125	-10.26432
5.96800	-0.30999	-0.59795	27.11039	26.61030	5.25042	-10.31098
5.97200	-0.30619	-0.60050	27.14414	26.57896	5.16938	-10.35763
5.97600	-0.30238	-0.60304	27.17768	26.54726	5.08815	-10.40429
5.98000	-0.29856	-0.60556	27.21103	26.51520	5.00672	-10.45094
5.98400	-0.29474	-0.60808	27.24417	26.48278	4.92509	-10.49760
5.98800	-0.29092	-0.61059	27.27712	26.45000	4.84325	-10.54426
5.99200	-0.28709	-0.61308	27.30987	26.41686	4.76122	-10.59091
5.99600	-0.28325	-0.61557	27.34241	26.38336	4.67899	-10.63757
6.00000	-0.27942	-0.61805	27.37475	26.34949	4.59656	-10.68422
6.00400	-0.27557	-0.62052	27.40688	26.31527	4.51394	-10.73088
6.00800	-0.27173	-0.62297	27.43881	26.28068	4.43111	-10.77754
6.01200	-0.26787	-0.62542	27.47053	26.24572	4.34808	-10.82419
6.01600	-0.26402	-0.62786	27.50205	26.21040	4.26486	-10.87085
6.02000	-0.26016	-0.63029	27.53335	26.17472	4.18143	-10.91750
6.02400	-0.25629	-0.63271	27.56445	26.13867	4.09781	-10.96416
6.02800	-0.25242	-0.63511	27.59533	26.10225	4.01399	-11.01082
6.03200	-0.24855	-0.63751	27.62601	26.06547	3.92997	-11.05747
6.03600	-0.24468	-0.63990	27.65647	26.02832	3.84575	-11.10413
6.04000	-0.24080	-0.64228	27.68672	25.99080	3.76134	-11.15078
6.04400	-0.23691	-0.64464	27.71675	25.95292	3.67672	-11.19744
6.04800	-0.23302	-0.64700	27.74657	25.91466	3.59191	-11.24410
6.05200	-0.22913	-0.64934	27.77617	25.87604	3.50690	-11.29075
6.05600	-0.22524	-0.65168	27.80556	25.83704	3.42169	-11.33741
6.06000	-0.22134	-0.65401	27.83472	25.79767	3.33629	-11.38406
6.06400	-0.21743	-0.65632	27.86367	25.75794	3.25069	-11.43072
6.06800	-0.21353	-0.65862	27.89239	25.71783	3.16489	-11.47738
6.07200	-0.20962	-0.66092	27.92089	25.67735	3.07889	-11.52403
6.07600	-0.20571	-0.66320	27.94917	25.63649	2.99269	-11.57069
6.08000	-0.20179	-0.66547	27.97723	25.59526	2.90630	-11.61734
6.08400	-0.19787	-0.66774	28.00506	25.55366	2.81971	-11.66400
6.08800	-0.19395	-0.66999	28.03266	25.51169	2.73292	-11.71066
6.09200	-0.19002	-0.67223	28.06004	25.46933	2.64594	-11.75731
6.09600	-0.18609	-0.67446	28.08719	25.42661	2.55875	-11.80397
6.10000	-0.18216	-0.67668	28.11411	25.38350	2.47138	-11.85062
6.10400	-0.17823	-0.67889	28.14081	25.34002	2.38380	-11.89728
6.10800	-0.17429	-0.68108	28.16727	25.29616	2.29603	-11.94394
6.11200	-0.17035	-0.68327	28.19350	25.25193	2.20806	-11.99059
6.11600	-0.16641	-0.68544	28.21949	25.20731	2.11989	-12.03725
6.12000	-0.16246	-0.68761	28.24525	25.16232	2.03153	-12.08390
6.12400	-0.15851	-0.68976	28.27078	25.11695	1.94297	-12.13056
6.12800	-0.15456	-0.69190	28.29607	25.07119	1.85422	-12.17722
6.13200	-0.15061	-0.69404	28.32112	25.02506	1.76527	-12.22387
6.13600	-0.14665	-0.69616	28.34594	24.97854	1.67612	-12.27053
6.14000	-0.14270	-0.69827	28.37051	24.93165	1.58678	-12.31718
6.14400	-0.13874	-0.70036	28.39485	24.88437	1.49724	-12.36384
6.14800	-0.13477	-0.70245	28.41894	24.83670	1.40751	-12.41050
6.15200	-0.13081	-0.70453	28.44280	24.78866	1.31758	-12.45715
6.15600	-0.12684	-0.70659	28.46640	24.74023	1.22745	-12.50381
6.16000	-0.12287	-0.70864	28.48977	24.69141	1.13713	-12.55046
6.16400	-0.11890	-0.71068	28.51289	24.64222	1.04662	-12.59712
6.16800	-0.11493	-0.71271	28.53576	24.59263	0.95591	-12.64378
6.17200	-0.11096	-0.71473	28.55839	24.54266	0.86500	-12.69043
6.17600	-0.10698	-0.71674	28.58076	24.49230	0.77390	-12.73709
6.18000	-0.10300	-0.71874	28.60289	24.44156	0.68260	-12.78374
6.18400	-0.09902	-0.72072	28.62477	24.39043	0.59111	-12.83040
6.18800	-0.09504	-0.72269	28.64639	24.33891	0.49942	-12.87706
6.19200	-0.09106	-0.72465	28.66776	24.28700	0.40754	-12.92371
6.19600	-0.08707	-0.72660	28.68888	24.23470	0.31547	-12.97037
6.20000	-0.08309	-0.72854	28.70975	24.18201	0.22320	-13.01702
6.20400	-0.07910	-0.73047	28.73036	24.12893	0.13073	-13.06368
6.20800	-0.07511	-0.73238	28.75071	24.07546	0.03807	-13.11034
6.21200	-0.07113	-0.73429	28.77080	24.02160	-0.05478	-13.15699
6.21600	-0.06713	-0.73618	28.79064	23.96735	-0.14783	-13.20365
6.22000	-0.06314	-0.73806	28.81021	23.91270	-0.24107	-13.25030
6.22400	-0.05915	-0.73993	28.82953	23.85767	-0.33451	-13.29696
6.22800	-0.05516	-0.74178	28.84858	23.80223	-0.42814	-13.34362
6.23200	-0.05116	-0.74362	28.86737	23.74641	-0.52196	-13.39027
6.23600	-0.04717	-0.74546	28.88589	23.69019	-0.61598	-13.43693
6.24000	-0.04317	-0.74728	28.90415	23.63357	-0.71019	-13.48358
6.24400	-0.03918	-0.74909	28.92215	23.57656	-0.80459	-13.53024
6.24800	-0.03518	-0.75088	28.93987	23.51916	-0.89919	-13.57690
6.25200	-0.03118	-0.75267	28.95733	23.46135	-0.99398	-13.62355
6.25600	-0.02718	-0.75444	28.97452	23.40315	-1.08896	-13.67021
6.26000	-0.02318	-0.75620	28.99144	23.34456	-1.18414	-13.71686
6.26400	-0.01918	-0.75795	29.00809	23.28556	-1.27951	-13.76352
6.26800	-0.01518	-0.75968	29.02447	23.22617	-1.37507	-13.81018
6.27200	-0.01119	-0.76140	29.04057	23.16637	-1.47083	-13.85683
6.27600	-0.00719	-0.76312	29.05640	23.10618	-1.56678	-13.90349
6.28000	-0.00319	-0.76482	29.07195	23.04559	-1.66292	-13.95014
6.28400	0.00081	-0.76650	29.08723	22.98459	-1.75925	-13.99680
6.28800	0.00481	-0.76818	29.10222	22.92320	-1.85578	-14.04346
6.29200	0.00881	-0.76984	29.11694	22.86140	-1.95249	-14.09011
6.29600	0.01281	-0.77149	29.13139	22.79920	-2.04941	-14.13677
6.30000	0.01681	-0.77313	29.14555	22.73660	-2.14651	-14.18342
6.30400	0.02081	-0.77475	29.15942	22.67360	-2.24380	-14.23008
6.30800	0.02481	-0.77637	29.17302	22.61019	-2.34129	-14.27674
6.31200	0.02881	-0.77797	29.18633	22.54638	-2.43897	-14.32339
6.31600	0.03281	-0.77955	29.19936	22.48216	-2.53684	-14.37005
6.32000	0.03681	-0.78113	29.21210	22.41754	-2.63490	-14.41670
6.32400	0.04080	-0.78269	29.22455	22.35251	-2.73315	-14.46336
6.32800	0.04480	-0.78424	29.23672	22.28708	-2.83159	-14.51002
6.33200	0.04880	-0.78578	29.24859	22.22124	-2.93023	-14.55667
6.33600	0.05279	-0.78731	29.26018	22.15499	-3.02905	-14.60333
6.34000	0.05678	-0.78882	29.27148	22.08833	-3.12807	-14.64998
6.34400	0.06078	-0.79032	29.28248	22.02127	-3.22728	-14.69664
6.34800	0.06477	-0.79181	29.29319	21.95380	-3.32668	-14.74330
6.35200	0.06876	-0.79328	29.30361	21.88592	-3.42627	-14.78995
6.35600	0.07275	-0.79475	29.31373	21.81763	-3.52605	-14.83661
6.36000	0.07674	-0.79620	29.32355	21.74893	-3.62602	-14.88326
6.36400	0.08073	-0.79763	29.33308	21.67982	-3.72618	-14.92992
6.36800	0.08471	-0.79906	29.34231	21.61030	-3.82654	-14.97658
6.37200	0.08870	-0.80047	29.35124	21.54037	-3.92708	-15.02323
6.37600	0.09268	-0.80187	29.35987	21.47002	-4.02781	-15.06989
6.38000	0.09666	-0.80325	29.36820	21.39927	-4.12873	-15.11654
6.38400	0.10064	-0.80462	29.37622	21.32810	-4.22984	-15.16320
6.38800	0.10462	-0.80598	29.38394	21.25651	-4.33115	-15.20986
6.39200	0.10860	-0.80733	29.39136	21.18452	-4.43264	-15.25651
6.39600	0.11258	-0.80867	29.39847	21.11210	-4.53432	-15.30317
6.40000	0.11655	-0.80999	29.40528	21.03928	-4.63619	-15.34982
6.40400	0.12052	-0.81130	29.41177	20.96604	-4.73825	-15.39648
6.40800	0.12449	-0.81259	29.41796	20.89238	-4.84050	-15.44314
6.41200	0.12846	-0.81387	29.42384	20.81831	-4.94294	-15.48979
6.41600	0.13242	-0.81514	29.42941	20.74382	-5.04556	-15.53645
6.42000	0.13639	-0.81640	29.43466	20.66891	-5.14838	-15.58310
6.42400	0.14035	-0.81764	29.43960	20.59359	-5.25139	-15.62976
6.42800	0.14431	-0.81887	29.44423	20.51785	-5.35458	-15.67642
6.43200	0.14827	-0.82009	29.44855	20.44169	-5.45796	-15.72307
6.43600	0.15222	-0.82129	29.45254	20.36511	-5.56153	-15.76973
6.44000	0.15617	-0.82248	29.45622	20.28811	-5.66529	-15.81638
6.44400	0.16012	-0.82366	29.45958	20.21069	-5.76924	-15.86304
6.44800	0.16407	-0.82482	29.46263	20.13285	-5.87338	-15.90970
6.45200	0.16801	-0.82598	29.46535	20.05459	-5.97770	-15.95635
6.45600	0.17196	-0.82711	29.46775	19.97591	-6.08221	-16.00301
6.46000	0.17589	-0.82824	29.46983	19.89681	-6.18691	-16.04966
6.46400	0.17983	-0.82935	29.47158	19.81729	-6.29180	-16.09632
6.46800	0.18376	-0.83045	29.47301	19.73734	-6.39687	-16.14298
6.47200	0.18769	-0.83153	29.47412	19.65697	-6.50214	-16.18963
6.47600	0.19162	-0.83260	29.47490	19.57618	-6.60759	-16.23629
6.48000	0.19555	-0.83366	29.47535	19.49496	-6.71322	-16.28294
6.48400	0.19947	-0.83471	29.47547	19.41332	-6.81905	-16.32960
6.48800	0.20339	-0.83574	29.47526	19.33125	-6.92506	-16.37626
6.49200	0.20730	-0.83676	29.47472	19.24876	-7.03126	-16.42291
6.49600	0.21121	-0.83776	29.47385	19.16584	-7.13764	-16.46957
6.50000	0.21512	-0.83875	29.47265	19.08250	-7.24421	-16.51622
6.50400	0.21902	-0.83973	29.47111	18.99873	-7.35097	-16.56288
6.50800	0.22293	-0.84069	29.46924	18.91454	-7.45791	-16.60954
6.51200	0.22682	-0.84165	29.46704	18.82991	-7.56504	-16.65619
6.51600	0.23072	-0.84258	29.46449	18.74486	-7.67236	-16.70285
6.52000	0.23461	-0.84351	29.46161	18.65938	-7.77986	-16.74950
6.52400	0.23849	-0.84442	29.45839	18.57347	-7.88755	-16.79616
6.52800	0.24238	-0.84532	29.45483	18.48714	-7.99543	-16.84282
6.53200	0.24626	-0.84620	29.45093	18.40037	-8.10349	-16.88947
6.53600	0.25013	-0.84707	29.44668	18.31317	-8.21173	-16.93613
6.54000	0.25400	-0.84793	29.44209	18.22555	-8.32017	-16.98278
6.54400	0.25787	-0.84877	29.43716	18.13749	-8.42878	-17.02944
6.54800	0.26173	-0.84960	29.43189	18.04900	-8.53759	-17.07610
6.55200	0.26559	-0.85041	29.42626	17.96008	-8.64657	-17.12275
6.55600	0.26944	-0.85122	29.42029	17.87073	-8.75575	-17.16941
6.56000	0.27329	-0.85200	29.41397	17.78095	-8.86510	-17.21606
6.56400	0.27714	-0.85278	29.40730	17.69073	-8.97464	-17.26272
6.56800	0.28098	-0.85354	29.40029	17.60008	-9.08437	-17.30938
6.57200	0.28482	-0.85429	29.39292	17.50899	-9.19428	-17.35603
6.57600	0.28865	-0.85502	29.38519	17.41748	-9.30438	-17.40269
6.58000	0.29248	-0.85574	29.37712	17.32552	-9.41466	-17.44934
6.58400	0.29630	-0.85645	29.36869	17.23313	-9.52512	-17.49600
6.58800	0.30012	-0.85714	29.35990	17.14031	-9.63577	-17.54266
6.59200	0.30393	-0.85782	29.35076	17.04705	-9.74660	-17.58931
6.59600	0.30774	-0.85848	29.34126	16.95336	-9.85762	-17.63597
6.60000	0.31154	-0.85914	29.33140	16.85923	-9.96882	-17.68262
6.60400	0.31534	-0.85977	29.32118	16.76466	-10.08020	-17.72928
6.60800	0.31913	-0.86040	29.31060	16.66966	-10.19177	-17.77594
6.61200	0.32292	-0.86101	29.29966	16.57421	-10.30352	-17.82259
6.61600	0.32670	-0.86161	29.28836	16.47833	-10.41545	-17.86925
6.62000	0.33048	-0.86219	29.27669	16.38201	-10.52756	-17.91590
6.62400	0.33426	-0.86276	29.26466	16.28525	-10.63986	-17.96256
6.62800	0.33802	-0.86331	29.25226	16.18806	-10.75234	-18.00922
6.63200	0.34178	-0.86385	29.23949	16.09042	-10.86501	-18.05587
6.63600	0.34554	-0.86438	29.22636	15.99234	-10.97785	-18.10253
6.64000	0.34929	-0.86490	29.21286	15.89383	-11.09088	-18.14918
6.64400	0.35304	-0.86539	29.19899	15.79487	-11.20409	-18.19584
6.64800	0.35678	-0.86588	29.18475	15.69547	-11.31749	-18.24250
6.65200	0.36051	-0.86635	29.17013	15.59563	-11.43106	-18.28915
6.65600	0.36424	-0.86681	29.15514	15.49535	-11.54482	-18.33581
6.66000	0.36796	-0.86726	29.13978	15.39462	-11.65876	-18.38246
6.66400	0.37168	-0.86769	29.12405	15.29346	-11.77288	-18.42912
6.66800	0.37539	-0.86810	29.10793	15.19185	-11.88718	-18.47578
6.67200	0.37909	-0.86851	29.09144	15.08979	-12.00166	-18.52243
6.67600	0.38279	-0.86889	29.07458	14.98730	-12.11633	-18.56909
6.68000	0.38648	-0.86927	29.05733	14.88435	-12.23117	-18.61574
6.68400	0.39017	-0.86963	29.03970	14.78097	-12.34620	-18.66240
6.68800	0.39385	-0.86998	29.02169	14.67714	-12.46141	-18.70906
6.69200	0.39752	-0.87031	29.00330	14.57286	-12.57679	-18.75571
6.69600	0.40119	-0.87063	28.98453	14.46814	-12.69236	-18.80237
6.70000	0.40485	-0.87094	28.96537	14.36297	-12.80811	-18.84902
6.70400	0.40850	-0.87123	28.94583	14.25736	-12.92404	-18.89568
6.70800	0.41215	-0.87150	28.92590	14.15130	-13.04015	-18.94234
6.71200	0.41579	-0.87177	28.90558	14.04479	-13.15644	-18.98899
6.71600	0.41943	-0.87202	28.88488	13.93784	-13.27291	-19.03565
6.72000	0.42306	-0.87225	28.86379	13.83044	-13.38955	-19.08230
6.72400	0.42668	-0.87248	28.84230	13.72259	-13.50638	-19.12896
6.72800	0.43029	-0.87268	28.82043	13.61429	-13.62339	-19.17562
6.73200	0.43390	-0.87288	28.79816	13.50554	-13.74058	-19.22227
6.73600	0.43750	-0.87306	28.77550	13.39635	-13.85794	-19.26893
6.74000	0.44109	-0.87322	28.75245	13.28670	-13.97549	-19.31558
6.74400	0.44468	-0.87337	28.72900	13.17661	-14.09321	-19.36224
6.74800	0.44826	-0.87351	28.70515	13.06606	-14.21111	-19.40890
6.75200	0.45183	-0.87364	28.68091	12.95507	-14.32919	-19.45555
6.75600	0.45539	-0.87375	28.65627	12.84362	-14.44745	-19.50221
6.76000	0.45895	-0.87384	28.63123	12.73172	-14.56589	-19.54886
6.76400	0.46250	-0.87392	28.60579	12.61938	-14.68450	-19.59552
6.76800	0.46604	-0.87399	28.57995	12.50658	-14.80330	-19.64218
6.77200	0.46958	-0.87405	28.55370	12.39332	-14.92227	-19.68883
6.77600	0.47311	-0.87409	28.52705	12.27962	-15.04141	-19.73549
6.78000	0.47663	-0.87411	28.50000	12.16546	-15.16074	-19.78214
6.78400	0.48014	-0.87412	28.47255	12.05085	-15.28024	-19.82880
6.78800	0.48365	-0.87412	28.44468	11.93579	-15.39992	-19.87546
6.79200	0.48714	-0.87411	28.41641	11.82027	-15.51978	-19.92211
6.79600	0.49063	-0.87408	28.38774	11.70430	-15.63982	-19.96877
6.80000	0.49411	-0.87403	28.35865	11.58788	-15.76003	-20.01542
6.80400	0.49759	-0.87397	28.32915	11.47100	-15.88042	-20.06208
6.80800	0.50105	-0.87390	28.29925	11.35367	-16.00098	-20.10874
6.81200	0.50451	-0.87382	28.26893	11.23588	-16.12172	-20.15539
6.81600	0.50796	-0.87372	28.23819	11.11763	-16.24264	-20.20205
6.82000	0.51140	-0.87360	28.20705	10.99893	-16.36373	-20.24870
6.82400	0.51483	-0.87348	28.17548	10.87978	-16.48500	-20.29536
6.82800	0.51826	-0.87333	28.14351	10.76017	-16.60644	-20.34202
6.83200	0.52168	-0.87318	28.11111	10.64010	-16.72806	-20.38867
6.83600	0.52508	-0.87301	28.07830	10.51957	-16.84986	-20.43533
6.84000	0.52848	-0.87283	28.04507	10.39859	-16.97183	-20.48198
6.84400	0.53188	-0.87263	28.01141	10.27715	-17.09397	-20.52864
6.84800	0.53526	-0.87242	27.97734	10.15525	-17.21629	-20.57530
6.85200	0.53863	-0.87219	27.94285	10.03290	-17.33878	-20.62195
6.85600	0.54200	-0.87195	27.90793	9.91008	-17.46145	-20.66861
6.86000	0.54536	-0.87170	27.87259	9.78681	-17.58430	-20.71526
6.86400	0.54871	-0.87143	27.83683	9.66308	-17.70732	-20.76192
6.86800	0.55204	-0.87115	27.80064	9.53889	-17.83051	-20.80858
6.87200	0.55538	-0.87085	27.76402	9.41424	-17.95387	-20.85523
6.87600	0.55870	-0.87054	27.72697	9.28913	-18.07741	-20.90189
6.88000	0.56201	-0.87022	27.68950	9.16356	-18.20112	-20.94854
6.88400	0.56531	-0.86988	27.65160	9.03753	-18.32501	-20.99520
6.88800	0.56861	-0.86953	27.61327	8.91104	-18.44907	-21.04186
6.89200	0.57190	-0.86917	27.57450	8.78409	-18.57330	-21.08851
6.89600	0.57517	-0.86879	27.53530	8.65668	-18.69771	-21.13517
6.90000	0.57844	-0.86840	27.49567	8.52881	-18.82229	-21.18182
6.90400	0.58170	-0.86799	27.45561	8.40047	-18.94704	-21.22848
6.90800	0.58495	-0.86757	27.41511	8.27168	-19.07196	-21.27514
6.91200	0.58819	-0.86713	27.37418	8.14242	-19.19705	-21.32179
6.91600	0.59142	-0.86669	27.33280	8.01270	-19.32232	-21.36845
6.92000	0.59464	-0.86622	27.29099	7.88252	-19.44776	-21.41510
6.92400	0.59785	-0.86575	27.24875	7.75187	-19.57337	-21.46176
6.92800	0.60105	-0.86526	27.20606	7.62077	-19.69915	-21.50842
6.93200	0.60424	-0.86475	27.16293	7.48920	-19.82510	-21.55507
6.93600	0.60742	-0.86424	27.11936	7.35716	-19.95123	-21.60173
6.94000	0.61060	-0.86371	27.07534	7.22466	-20.07752	-21.64838
6.94400	0.61376	-0.86316	27.03089	7.09170	-20.20399	-21.69504
6.94800	0.61691	-0.86260	26.98599	6.95828	-20.33063	-21.74170
6.95200	0.62006	-0.86203	26.94064	6.82439	-20.45743	-21.78835
6.95600	0.62319	-0.86144	26.89485	6.69004	-20.58441	-21.83501
6.96000	0.62631	-0.86084	26.84861	6.55522	-20.71156	-21.88166
6.96400	0.62943	-0.86023	26.80192	6.41994	-20.83887	-21.92832
6.96800	0.63253	-0.85960	26.75478	6.28419	-20.96636	-21.97498
6.97200	0.63562	-0.85896	26.70719	6.14798	-21.09402	-22.02163
6.97600	0.63871	-0.85830	26.65915	6.01130	-21.22184	-22.06829
6.98000	0.64178	-0.85763	26.61067	5.87415	-21.34983	-22.11494
6.98400	0.64484	-0.85695	26.56172	5.73654	-21.47800	-22.16160
6.98800	0.64789	-0.85625	26.51233	5.59847	-21.60633	-22.20826
6.99200	0.65093	-0.85554	26.46248	5.45992	-21.73483	-22.25491
6.99600	0.65397	-0.85482	26.41217	5.32092	-21.86350	-22.30157
7.00000	0.65699	-0.85408	26.36141	5.18144	-21.99233	-22.34822
7.00400	0.66000	-0.85333	26.31019	5.04150	-22.12134	-22.39488
7.00800	0.66300	-0.85257	26.25851	4.90109	-22.25051	-22.44154
7.01200	0.66599	-0.85179	26.20638	4.76022	-22.37985	-22.48819
7.01600	0.66896	-0.85100	26.15378	4.61887	-22.50936	-22.53485
7.02000	0.67193	-0.85019	26.10073	4.47706	-22.63903	-22.58150
7.02400	0.67489	-0.84937	26.04721	4.33478	-22.76887	-22.62816
7.02800	0.67784	-0.84854	25.99323	4.19204	-22.89888	-22.67482
7.03200	0.68077	-0.84769	25.93879	4.04882	-23.02906	-22.72147
7.03600	0.68370	-0.84683	25.88388	3.90514	-23.15940	-22.76813
7.04000	0.68661	-0.84596	25.82851	3.76099	-23.28990	-22.81478
7.04400	0.68951	-0.84507	25.77267	3.61637	-23.42057	-22.86144
7.04800	0.69240	-0.84417	25.71636	3.47129	-23.55141	-22.90810
7.05200	0.69528	-0.84325	25.65959	3.32573	-23.68242	-22.95475
7.05600	0.69815	-0.84233	25.60235	3.17971	-23.81359	-23.00141
7.06000	0.70101	-0.84139	25.54464	3.03321	-23.94492	-23.04806
7.06400	0.70386	-0.84043	25.48646	2.88625	-24.07642	-23.09472
7.06800	0.70669	-0.83946	25.42781	2.73882	-24.20808	-23.14138
7.07200	0.70952	-0.83848	25.36868	2.59092	-24.33991	-23.18803
7.07600	0.71233	-0.83749	25.30909	2.44255	-24.47190	-23.23469
7.08000	0.71513	-0.83648	25.24902	2.29371	-24.60406	-23.28134
7.08400	0.71792	-0.83546	25.18847	2.14440	-24.73637	-23.32800
7.08800	0.72070	-0.83442	25.12745	1.99462	-24.86886	-23.37466
7.09200	0.72347	-0.83337	25.06596	1.84437	-25.00150	-23.42131
7.09600	0.72623	-0.83231	25.00399	1.69365	-25.13431	-23.46797
7.10000	0.72897	-0.83124	24.94154	1.54246	-25.26728	-23.51462
7.10400	0.73170	-0.83015	24.87861	1.39080	-25.40042	-23.56128
7.10800	0.73442	-0.82905	24.81520	1.23868	-25.53372	-23.60794
7.11200	0.73713	-0.82793	24.75131	1.08608	-25.66717	-23.65459
7.11600	0.73983	-0.82680	24.68694	0.93300	-25.80079	-23.70125
7.12000	0.74251	-0.82566	24.62209	0.77946	-25.93458	-23.74790
7.12400	0.74519	-0.82451	24.55676	0.62545	-26.06852	-23.79456
7.12800	0.74785	-0.82334	24.49094	0.47097	-26.20263	-23.84122
7.13200	0.75050	-0.82216	24.42464	0.31602	-26.33689	-23.88787
7.13600	0.75314	-0.82096	24.35786	0.16059	-26.47132	-23.93453
7.14000	0.75576	-0.81976	24.29059	0.00470	-26.60590	-23.98118
7.14400	0.75837	-0.81853	24.22283	-0.15167	-26.74065	-24.02784
7.14800	0.76098	-0.81730	24.15459	-0.30850	-26.87556	-24.07450
7.15200	0.76356	-0.81605	24.08585	-0.46581	-27.01063	-24.12115
7.15600	0.76614	-0.81479	24.01663	-0.62359	-27.14585	-24.16781
7.16000	0.76871	-0.81352	23.94692	-0.78184	-27.28124	-24.21446
7.16400	0.77126	-0.81224	23.87672	-0.94056	-27.41678	-24.26112
7.16800	0.77380	-0.81094	23.80602	-1.09975	-27.55248	-24.30778
7.17200	0.77633	-0.80963	23.73484	-1.25942	-27.68835	-24.35443
7.17600	0.77884	-0.80830	23.66316	-1.41955	-27.82436	-24.40109
7.18000	0.78134	-0.80696	23.59099	-1.58016	-27.96054	-24.44774
7.18400	0.78383	-0.80561	23.51833	-1.74123	-28.09688	-24.49440
7.18800	0.78631	-0.80425	23.44517	-1.90278	-28.23337	-24.54106
7.19200	0.78878	-0.80287	23.37151	-2.06480	-28.37002	-24.58771
7.19600	0.79123	-0.80148	23.29736	-2.22729	-28.50683	-24.63437
7.20000	0.79367	-0.80008	23.22271	-2.39025	-28.64379	-24.68102
7.20400	0.79609	-0.79867	23.14756	-2.55369	-28.78091	-24.72768
7.20800	0.79851	-0.79724	23.07192	-2.71759	-28.91818	-24.77434
7.21200	0.80091	-0.79580	22.99577	-2.88197	-29.05561	-24.82099
7.21600	0.80330	-0.79435	22.91913	-3.04682	-29.19320	-24.86765
7.22000	0.80568	-0.79288	22.84198	-3.21213	-29.33094	-24.91430
7.22400	0.80804	-0.79140	22.76433	-3.37792	-29.46884	-24.96096
7.22800	0.81039	-0.78991	22.68619	-3.54418	-29.60689	-25.00762
7.23200	0.81273	-0.78841	22.60753	-3.71092	-29.74509	-25.05427
7.23600	0.81505	-0.78689	22.52838	-3.87812	-29.88345	-25.10093
7.24000	0.81736	-0.78536	22.44872	-4.04579	-30.02196	-25.14758
7.24400	0.81966	-0.78382	22.36856	-4.21394	-30.16063	-25.19424
7.24800	0.82194	-0.78227	22.28789	-4.38255	-30.29945	-25.24090
7.25200	0.82422	-0.78070	22.20671	-4.55164	-30.43842	-25.28755
7.25600	0.82647	-0.77912	22.12503	-4.72119	-30.57755	-25.33421
7.26000	0.82872	-0.77753	22.04284	-4.89122	-30.71682	-25.38086
7.26400	0.83095	-0.77593	21.96014	-5.06172	-30.85625	-25.42752
7.26800	0.83317	-0.77431	21.87693	-5.23269	-30.99583	-25.47418
7.27200	0.83538	-0.77268	21.79322	-5.40413	-31.13556	-25.52083
7.27600	0.83757	-0.77104	21.70899	-5.57603	-31.27545	-25.56749
7.28000	0.83975	-0.76939	21.62425	-5.74841	-31.41548	-25.61414
7.28400	0.84191	-0.76772	21.53900	-5.92126	-31.55566	-25.66080
7.28800	0.84406	-0.76604	21.45324	-6.09458	-31.69600	-25.70746
7.29200	0.84620	-0.76435	21.36697	-6.26837	-31.83648	-25.75411
7.29600	0.84833	-0.76265	21.28018	-6.44263	-31.97711	-25.80077
7.30000	0.85044	-0.76093	21.19288	-6.61735	-32.11789	-25.84742
7.30400	0.85253	-0.75921	21.10507	-6.79255	-32.25882	-25.89408
7.30800	0.85462	-0.75747	21.01674	-6.96822	-32.39990	-25.94074
7.31200	0.85669	-0.75572	20.92789	-7.14435	-32.54113	-25.98739
7.31600	0.85874	-0.75395	20.83853	-7.32095	-32.68250	-26.03405
